ProteinGroup	Bin	TP0HS	TP24HS	TP1R	TP2R	TP4R	TP8R	TP0HSsdev	TP24HSsdev	TP1Rsdev	TP2Rsdev	TP4Rsdev	TP8Rsdev	Anova	HCluster
Cre06.g262050.t1.p1	3.5	-0.436133925	-0.067815655	-0.163771403	-0.050651277	-0.095507403	-0.308363698	0.107543229	0.096194394	0.144437418	0.166594558	0.055709324	0.091672801	2.79e-05	1360.1359.1357.1354.1346.1307.1266.1248.1186.949.899.256
Cre06.g293950.t1.p1	25	-0.197574941	-0.820634469	-0.893774465	-0.698446576	-0.423022199	-0.132737976	0.08839964	0.219278881	0.517219026	0.990952833	0.095956715	0.12676076	3.79e-05	1360.1358.1356.1351.1338.1324.1257.1181.1137.1104.896.257
Cre06.g293950.t1.p1	1.2.5	-0.197574941	-0.820634469	-0.893774465	-0.698446576	-0.423022199	-0.132737976	0.08839964	0.219278881	0.517219026	0.990952833	0.095956715	0.12676076	3.79e-05	1360.1358.1356.1351.1338.1324.1257.1181.1137.1104.896.257
Cre05.g242300.t1.p1	29.2.3	0.041436147	0.042941837	0.122957413	0.167157803	0.248459458	0.32511665	0.0965913	0.176953928	0.233521887	0.208597726	0.163913336	0.193560404	0.001269063	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.972.813.707.258
Cre13.g570050.t1.p1	28.1.3	0.296254242	-0.172517458	-0.107783014	-0.153803034	-0.221928799	-0.202175271	0.215349677	0.194730692	0.130161395	0.135852768	0.10568668	0.380175042	1.51e-05	1360.1358.1356.1336.1330.1325.1297.1258.1245.1165.1000.951.841.259
Cre11.g481000.t1.p1	29.4	1.667012566	-0.992850009	0.15957989	0.313968012	0.328884333	-0.71009234	0.046857972	0.137431215	0.293683365	0.378509844	0.280875232	0.384864323	8.87e-08	1360.1358.1355.1352.1345.1340.1308.1208.260
Cre12.g505850.t1.p1	29.6.2.6	-1.045641312	0.819427929	0.893184959	0.842521046	0.80683652	0.592034106	0.121844284	0.204346612	0.173274288	0.199797752	0.142338558	0.253942513	0.0	1360.1359.1342.1337.1317.1295.1247.1198.1144.824.261
Cre12.g505850.t1.p1	29.9	-1.045641312	0.819427929	0.893184959	0.842521046	0.80683652	0.592034106	0.121844284	0.204346612	0.173274288	0.199797752	0.142338558	0.253942513	0.0	1360.1359.1342.1337.1317.1295.1247.1198.1144.824.261
Cre10.g452350.t1.p1	35.2	-0.332861225	-0.508720346	-1.272100788	-1.255738908	-1.35539348	-1.422709787	0.344937564	0.869296375	1.156206909	0.989671923	1.019781456	0.882781795	0.036409325	1360.1358.1355.1352.1345.1332.1305.1274.1218.1090.262
Cre09.g396400.t1.p1	29.5.11.1	-0.30541572	0.59594194	0.703929266	0.586136317	0.692030095	0.53111717	0.359237436	0.558127931	0.484500759	0.686148772	0.137592714	0.355250081	6.02e-06	1360.1359.1357.1350.1347.1339.1299.1293.1264.1182.1142.947.263
Cre17.g738300.t1.p1	29.2.1.2.2.81	-0.076611139	-0.207389666	0.022186907	-0.128708508	0.091767544	0.168745443	0.228245947	0.12397212	0.326449453	0.189948906	0.382434802	0.197904516	0.005685158	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.950.886.264
Cre17.g738300.t1.p1	29.2.1.2.2.99	-0.076611139	-0.207389666	0.022186907	-0.128708508	0.091767544	0.168745443	0.228245947	0.12397212	0.326449453	0.189948906	0.382434802	0.197904516	0.005685158	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.950.886.264
Cre12.g560950.t1.p1	1.1.2.2	-0.072341933	0.234786668	0.199081404	0.094924973	0.073623895	-0.094990117	0.136317854	0.142759268	0.132202791	0.136390644	0.137615068	0.281810607	1.21e-08	1360.1359.1357.1354.1346.1307.1266.1110.990.874.265
Cre02.g118950.t1.p1	29.2.1.1.1.1.017	0.443811553	-0.058952871	-0.272171538	-0.132891754	-0.135129172	-0.283834587	0.806448968	0.133907523	0.16486266	0.063353853	0.129916674	0.335373333	0.005263385	1360.1358.1356.1336.1330.1325.1297.1258.1245.1165.1048.939.266
Cre13.g595250.t1.p1	29.2.1.2.2.021	-0.017796439	-0.520213934	-0.579742037	-0.433970322	-0.184787567	-0.056131683	0.160526483	0.219572399	0.3477736	0.316539253	0.408188679	0.321278193	4.42e-07	1360.1358.1356.1351.1338.1324.1257.1181.1137.946.881.267
Cre01.g055400.t1.p1	35.2	1.101675474	1.406132637	1.179841707	0.625259036	0.896466965	0.547661286	1.010386241	0.393407579	0.626230992	0.625396906	0.389426202	0.63044126	0.028262512	1360.1359.1357.1354.1346.1335.1329.1304.1270.1155.1069.268
Cre-1.g2716990.t1.p1	1.1.1.2	-0.358041285	0.230474824	0.18104854	0.088549146	0.106031712	0.038384336	0.356384798	0.099027679	0.102743399	0.076990993	0.154966923	0.191076171	5.77e-07	1360.1359.1357.1350.1306.1296.1286.1253.1239.1136.1087.945.851.269
Cre14.g617450.t1.p1	29.6.2.1	-2.701444857	-1.520836583	-1.463326545	-1.507675211	-1.543555365	-1.821409799	0.830357496	0.378492509	0.586535107	0.575257697	0.456749579	0.380652736	2.18e-09	1360.1359.1357.1350.1347.1339.1310.1271.1251.1203.1190.1020.956.819.270
Cre14.g617450.t1.p1	20.2.1	-2.701444857	-1.520836583	-1.463326545	-1.507675211	-1.543555365	-1.821409799	0.830357496	0.378492509	0.586535107	0.575257697	0.456749579	0.380652736	2.18e-09	1360.1359.1357.1350.1347.1339.1310.1271.1251.1203.1190.1020.956.819.270
Cre17.g707900.t1.p1	35.2	-0.220234981	0.187967024	0.322260662	0.232742873	0.328646148	0.103510548	0.080763071	0.129025114	0.109385653	0.126743882	0.049471536	0.1380041	4.01e-13	1360.1359.1357.1350.1306.1296.1286.1253.1239.1136.1029.924.271
Cre01.g071650.t1.p1	35.2	-0.223689533	0.259118184	0.44713066	0.164048829	0.471676976	-0.069956749	0.053443354	0.917789424	0.243292788	0.683779492	0.294730203	0.240103933	0.031814161	1360.1359.1357.1350.1347.1321.1288.1250.1215.1084.272
Cre14.g626200.t1.p1	26.7	0.175904946	-0.764132339	-0.230404883	-0.254081286	-0.155322112	-0.521724435	0.296117735	0.124563331	0.42900609	0.353727513	0.078112978	0.204658357	0.003558673	1360.1358.1356.1336.1330.1294.1195.1071.273
Cre09.g415850.t1.p1	9.1.1.05	-0.048484698	-0.071010783	0.324473118	0.017464984	-0.124236734	-0.444641077	0.106857845	0.477943276	0.226891041	0.392327952	0.265738835	0.081510305	0.015437429	1360.1359.1357.1354.1346.1335.1329.1304.1284.1279.1156.1139.274
Cre17.g741450.t1.p1	29.6.2.2	-0.523439307	0.346451291	0.340925099	0.248431262	-0.058864241	-0.162992271	0.802472333	0.291226796	0.222199146	0.365633558	0.889050713	0.224173981	2.97e-05	1360.1359.1357.1350.1347.1321.1288.1250.1160.1059.1023.916.275
Cre01.g050100.t1.p1	13.1.3.5.05	-0.133422588	0.406029036	0.361171504	0.377722963	0.357127447	0.423745531	0.16560709	0.14195494	0.170530883	0.202404465	0.095947826	0.136816348	1.34e-09	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.982.755.276
Cre17.g726850.t1.p1	35.2	0.139879433	-1.305500907	-0.336777533	0.120001208	0.118916148	0.017093273	0.932298171	1.521882649	0.590815539	0.745083431	0.294374094	0.406063272	0.013096407	1360.1358.1356.1351.1338.1312.1265.1226.277
Cre09.g388200.t1.p1	29.2.1.2.2.010	0.000104604	-0.301626224	-0.283406079	-0.289248162	-0.150925547	0.031765686	0.083577589	0.089298484	0.131975054	0.139687423	0.141187082	0.145394607	1.11e-16	1360.1358.1356.1351.1315.1282.1191.1072.1034.846.777.704.278
Cre15.g644800.t1.p1	29.5.11.20	-0.000146012	0.233565633	0.266987766	0.116383219	0.430621881	0.358250101	0.161946474	0.167210567	0.173714075	0.417503164	0.173333232	0.187626286	0.005000625	1360.1359.1357.1354.1353.1328.1263.1213.1044.870.279
Cre12.g516200.t1.p1	29.2.4	-0.084606733	-0.301576829	-0.298401191	-0.209045469	-0.072197786	-0.04308914	0.109509207	0.12728294	0.108172901	0.096330469	0.139153832	0.133716291	5.35e-12	1360.1358.1356.1351.1315.1269.1222.1153.1131.1046.810.280
Cre12.g525050.t1.p1	31.2	1.171017561	1.156999859	0.311390286	-1.673118431	-1.052000499	-0.184013	2.280356584	1.233729527	1.880100141	1.147240408	1.313990837	2.002387483	0.00674401	1360.1358.1355.1349.1344.1331.1323.1302.1268.281
Cre17.g706800.t1.p1	35.2	-0.646541903	0.056704834	0.248763658	0.108879049	0.11001227	0.330143445	0.899050842	0.309094099	0.290586549	0.681495662	0.560056013	0.285749409	0.02096862	1360.1359.1357.1350.1347.1339.1299.1293.1264.1182.1022.903.282
Cre12.g549350.t1.p1	35.2	-0.341248765	0.284754468	0.560075617	0.467300159	0.034797688	-0.148968183	0.171961585	0.848547255	0.248332569	0.191679243	0.18478764	0.239579585	0.000942515	1360.1359.1357.1350.1347.1321.1288.1250.1160.1099.283
Cre10.g430000.t1.p1	35.2	1.106421812	1.312025867	1.016313068	1.006103982	1.004672694	0.278670915	0.359323049	0.343074243	0.353901458	0.33842812	0.239122085	0.544039286	3.36e-06	1360.1359.1357.1354.1346.1335.1329.1304.1284.1279.1235.1219.1070.284
Cre02.g090850.t1.p1	29.6.2.5	-1.35664458	-0.055000015	-0.041475142	0.056387841	-0.007123541	-0.165529777	0.459149198	0.395051596	0.338095303	0.302540501	0.194400403	0.101634835	0.0	1360.1359.1357.1350.1347.1339.1310.1271.1105.1027.936.285
Cre-1.g2716983.t1.p1	1.1.4	-0.109092323	-0.317201537	-0.278148504	-0.379618989	-0.307451132	-0.257159968	0.048078908	0.139687843	0.040377466	0.060814012	0.094028304	0.109377907	8.04e-06	1360.1358.1356.1336.1262.1154.1052.961.872.708.286
Cre02.g077550.t1.p1	35.2	0.234340681	-0.595312696	-0.467436905	-0.646871689	-0.13555225	0.023946926	0.117950021	0.191646653	0.593088567	0.255632112	0.648567027	0.170020856	0.000356258	1360.1358.1356.1351.1338.1324.1257.1217.1051.983.287
Cre12.g528750.t1.p1	29.2.1.2.2.012	-0.126696109	-0.397580361	-0.407486696	-0.373324066	-0.104564759	0.136702543	0.371408834	0.254205331	0.316220218	0.471269159	0.220299645	0.194737765	2.4e-06	1360.1358.1356.1351.1315.1269.1151.1085.743.705.288
Cre03.g172850.t1.p1	13.1.5.3.01	-0.222641018	-0.019524889	0.056434079	0.018495173	-0.483725429	-0.887959572	0.143003791	0.126897818	0.151287739	0.158955227	1.067871684	0.973840916	0.010647219	1360.1359.1357.1354.1346.1335.1329.1304.1284.1279.1156.1139.289
Cre06.g310750.t1.p1	31.4	-0.006995912	0.017763145	0.194011003	0.145441229	0.025124991	-0.038450985	0.11212861	0.148708823	0.228739266	0.226457588	0.118308467	0.182290956	0.035935359	1360.1359.1357.1354.1346.1307.1212.1147.1068.1014.290
Cre07.g328900.t1.p1	30.3	-0.569214474	0.046753345	0.04199151	-0.040093182	0.070273435	-0.029507537	0.775306339	0.339446293	0.258549531	0.140653603	0.361217458	0.384121627	0.037114805	1360.1359.1357.1350.1306.1296.1286.1253.1239.1136.1029.997.865.773.291
Cre07.g328900.t1.p1	29.4.1	-0.569214474	0.046753345	0.04199151	-0.040093182	0.070273435	-0.029507537	0.775306339	0.339446293	0.258549531	0.140653603	0.361217458	0.384121627	0.037114805	1360.1359.1357.1350.1306.1296.1286.1253.1239.1136.1029.997.865.773.291
Cre07.g328900.t1.p1	29.4	-0.569214474	0.046753345	0.04199151	-0.040093182	0.070273435	-0.029507537	0.775306339	0.339446293	0.258549531	0.140653603	0.361217458	0.384121627	0.037114805	1360.1359.1357.1350.1306.1296.1286.1253.1239.1136.1029.997.865.773.291
Cre03.g158750.t1.p1	29.2.3	-0.095692705	0.327574577	0.361532177	0.158011789	0.221844404	-0.005130186	0.1987688	0.2363944	0.101385473	0.334675004	0.253965851	0.343848252	0.002527727	1360.1359.1357.1354.1346.1307.1266.1248.1186.977.895.796.292
Cre03.g158750.t1.p1	27.1.2	-0.095692705	0.327574577	0.361532177	0.158011789	0.221844404	-0.005130186	0.1987688	0.2363944	0.101385473	0.334675004	0.253965851	0.343848252	0.002527727	1360.1359.1357.1354.1346.1307.1266.1248.1186.977.895.796.292
Cre13.g581450.t1.p1	29.5.11.20	1.920981311	0.442716841	0.528245571	0.745741988	0.165675375	-0.283381295	0.563434522	1.107755831	0.260169995	0.497754892	0.710373957	0.642726613	0.002289858	1360.1358.1355.1352.1345.1332.1319.1280.1232.1163.293
Cre11.g475500.t1.p1	35.2	0.84952561	0.409619654	0.353636981	0.385512506	0.381975546	0.633728287	0.201831786	0.439530902	0.102661043	0.200031464	0.063531195	0.156122443	0.049506593	1360.1358.1356.1336.1330.1325.1285.1237.1185.1149.991.834.294
Cre12.g501150.t1.p1	35.2	1.42321651	1.154494422	0.761164782	1.338090537	0.776248033	1.008769382	0.21310473	0.415237041	0.418902864	0.214505567	0.537149215	0.294771762	0.030966285	1360.1358.1356.1336.1330.1325.1297.1258.1245.1114.295
Cre12.g558900.t1.p1	1.1.3	0.124242962	0.170538942	0.168411759	-0.008451664	-0.066874503	-0.310668923	0.114235746	0.490781533	0.437559362	0.30699521	0.29659194	0.218155077	0.000450749	1360.1359.1357.1354.1346.1335.1329.1304.1284.1279.1235.1019.964.296
Cre02.g130150.t1.p1	35.2	0.947143183	-0.690918747	-1.258732168	-1.123107719	-0.055620863	0.653255937	0.14764378	1.610227396	0.929675756	1.012871288	0.149342539	0.267336383	7.02e-07	1360.1358.1355.1349.1341.1298.1255.297
Cre06.g304350.t1.p1	9.7	-0.276104924	-0.526730344	-0.34676027	-0.449525135	-0.338182325	-0.373131758	0.086676179	0.228205443	0.098722263	0.064437796	0.11294667	0.051574032	0.001600824	1360.1358.1356.1336.1262.1154.1052.917.298
Cre02.g141400.t1.p1	6.04	-0.518996313	-1.710747361	-2.070886072	-2.154600735	-2.162385193	-1.857684996	0.541709789	0.648994043	0.358118859	0.478047103	0.431335476	0.278005459	0.0	1360.1358.1355.1349.1341.1275.1260.1246.1172.1092.299
Cre02.g088200.t1.p1	21.1	-0.071843042	0.237088425	0.247119871	0.266455668	0.269311263	0.182115742	0.098927745	0.243579954	0.188172639	0.115504055	0.119711579	0.09151319	9.82e-09	1360.1359.1357.1354.1353.1328.1263.1140.1009.981.766.715.300
Cre02.g088200.t1.p1	1.1.1.3	-0.071843042	0.237088425	0.247119871	0.266455668	0.269311263	0.182115742	0.098927745	0.243579954	0.188172639	0.115504055	0.119711579	0.09151319	9.82e-09	1360.1359.1357.1354.1353.1328.1263.1140.1009.981.766.715.300
Cre05.g241950.t1.p1	34.9	-0.886862797	-0.602865157	-0.577986548	-0.54510052	-0.478159701	-0.514982565	0.062668851	0.218860206	0.261122329	0.08796584	0.083773453	0.085518771	5.41e-05	1360.1359.1357.1354.1353.1328.1263.1213.1098.1079.988.901.791.697.301
Cre09.g410100.t1.p1	34.21	2.62204406	2.459838335	1.829246604	2.380920579	1.89720432	1.190460558	0.856480996	0.50999976	1.037238796	0.844589296	1.430646147	1.435373832	0.042015389	1360.1359.1357.1354.1346.1335.1329.1304.1284.1241.302
Cre09.g410100.t1.p1	34.1	2.62204406	2.459838335	1.829246604	2.380920579	1.89720432	1.190460558	0.856480996	0.50999976	1.037238796	0.844589296	1.430646147	1.435373832	0.042015389	1360.1359.1357.1354.1346.1335.1329.1304.1284.1241.302
Cre06.g259900.t1.p1	1.1.4	-0.08597314	-0.272796359	-0.252757941	-0.273204243	-0.338065862	-0.130718869	0.174938856	0.158478357	0.212778203	0.261460132	0.177160928	0.181764207	0.001904507	1360.1358.1356.1336.1262.1154.1052.961.729.303
Cre16.g677500.t1.p1	14.015	-0.247422831	0.074307106	-0.059468199	0.083739844	0.169848973	0.098547314	0.147856716	0.209257904	0.230848553	0.178472699	0.17322434	0.102693879	0.007746702	1360.1359.1357.1354.1353.1328.1263.1213.1098.1079.974.815.304
Cre15.g644000.t1.p1	35.2	-0.322489892	-2.38033337	-2.161978549	-2.277629534	-1.803438679	-0.959680829	0.999005302	0.91161551	1.355674124	1.122750203	0.787977783	0.805641283	2.56e-07	1360.1358.1355.1349.1341.1298.1225.305
Cre02.g118850.t1.p1	35.2	-0.308397694	0.185804032	-0.183063237	0.284372594	-0.235036729	0.018400981	0.108449188	0.238723061	0.951482318	0.23658013	0.67066546	0.101608061	0.02313846	1360.1359.1357.1350.1306.1296.1286.1201.1060.306
Cre12.g543350.t1.p1	5.03	-0.053882321	0.675077579	0.67236414	0.756500945	0.681130564	0.632332041	0.081342231	0.069794663	0.079277919	0.186038973	0.212864494	0.13868271	1.11e-16	1360.1359.1357.1350.1306.1296.1234.1166.1039.858.307
Cre17.g701200.t1.p1	29.2.1.2.2.014	-0.012185109	-0.350276283	-0.335382529	-0.277828114	-0.08021238	0.082057199	0.127993712	0.138072991	0.143014813	0.153301302	0.100682633	0.150642583	0.0	1360.1358.1356.1351.1315.1269.1151.1085.838.775.724.308
Cre02.g093650.t1.p1	35.2	-0.610735951	0.315157333	-0.117039133	0.375872133	0.284270223	0.002063125	0.346070047	0.664768133	1.107521654	0.506171724	0.564351459	0.588385733	0.002721273	1360.1359.1357.1350.1347.1339.1299.1259.1220.1113.309
Cre06.g272800.t1.p1	29.2.1.2.1.08	-0.021008416	-0.217837981	-0.167762871	-0.18778064	-0.045664894	0.164704183	0.21960856	0.209556476	0.176022603	0.188109831	0.125180457	0.205420877	5.49e-08	1360.1358.1356.1351.1315.1282.1191.1072.1034.762.744.693.310
Cre01.g061100.t1.p1	9.1.2	-0.148382971	-0.446638401	-0.3750678	-0.574834486	-0.4560353	-0.408808196	0.292228232	0.124518332	0.1622765	0.119583474	0.094100436	0.131800091	0.000146472	1360.1358.1356.1336.1330.1325.1297.1244.1199.1127.963.716.311
Cre01.g061100.t1.p1	9.1.1	-0.148382971	-0.446638401	-0.3750678	-0.574834486	-0.4560353	-0.408808196	0.292228232	0.124518332	0.1622765	0.119583474	0.094100436	0.131800091	0.000146472	1360.1358.1356.1336.1330.1325.1297.1244.1199.1127.963.716.311
Cre06.g273700.t1.p1	29.8	-0.010476673	-0.927001132	-0.79288196	-0.991221425	-0.949795602	-0.805379578	0.315217784	0.26788183	0.544966919	0.401950563	0.054478286	0.51229031	1.71e-08	1360.1358.1356.1336.1330.1294.1216.1108.312
Cre27.g774700.t1.p1	35.2	-2.460996676	-2.328860717	-2.312476036	-2.800125912	-2.491324686	-2.902045574	0.181747719	0.125858175	0.274818113	0.262628525	0.132028016	0.244834779	0.0003085	1360.1359.1357.1354.1346.1335.1329.1304.1270.1155.1069.1036.313
Cre10.g465550.t1.p1	29.6.2.5	-0.365554253	-0.216506845	-0.292805413	-0.201595289	-0.040782214	0.021502439	0.235572462	0.271844888	0.472722758	0.351298809	0.248931608	0.246832369	0.007991043	1360.1359.1357.1354.1353.1328.1322.1252.1221.1170.972.914.314
Cre03.g191050.t1.p1	30.5	-0.126988696	0.23945373	0.42800351	0.404565092	0.465072387	0.372861263	0.074669978	0.58477427	0.291658493	0.182861722	0.170488404	0.168208368	7.79e-05	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.818.315
Cre02.g134700.t1.p1	29.2.1.2.2.141	-0.029511956	-0.360961356	-0.286050251	-0.238901743	-0.113018641	0.155191492	0.150480652	0.15183804	0.10903261	0.143329869	0.104517191	0.129420067	0.0	1360.1358.1356.1351.1315.1269.1151.923.785.728.726.682.316
Cre01.g020900.t1.p1	29.5.7	-0.283531348	-0.369302216	-0.268842336	0.057059384	0.414906154	0.182448406	0.102579296	0.21218784	0.10633983	0.049888381	0.347926395	0.095576267	2.52e-13	1360.1358.1356.1351.1338.1312.1301.1238.1206.1116.1043.1013.317
Cre17.g705400.t1.p1	29.5.11.20	-0.227032304	-0.241444586	-0.026338855	0.130523891	0.179039949	0.074408721	0.14352512	0.567582376	0.228642801	0.263124577	0.401762037	0.277228919	0.040828841	1360.1359.1357.1354.1353.1328.1322.1278.1214.1171.971.318
Cre13.g583550.t1.p1	1.1.99	-0.734769213	0.433985389	0.44205165	0.448980088	0.425224802	0.236224793	0.670819587	0.219317649	0.158970826	0.190048171	0.223775024	0.17150902	0.0	1360.1359.1357.1350.1347.1339.1310.1271.1251.1203.1190.1020.956.819.319
Cre02.g088000.t1.p1	31.6.1.1	-0.462782141	-0.071925169	-0.057031731	-0.060090957	-0.002474721	-0.365427638	0.19650382	0.097590508	0.104059749	0.101567438	0.085391782	0.653880285	0.010722355	1360.1359.1357.1354.1346.1307.1266.1248.1179.1119.993.853.320
Cre16.g672650.t1.p1	34.9	-0.33251869	-0.626039736	-0.591917732	-0.641312731	-0.529846633	-0.46205449	0.417587272	0.069695249	0.024896168	0.076898563	0.064031367	0.08648171	0.00576098	1360.1358.1356.1336.1262.1154.1050.857.747.321
Cre03.g165700.t1.p1	5.02	-0.561436637	-1.001072915	-1.06874227	-1.049108961	-0.984011265	-1.01746064	0.150499274	0.330149745	0.064311259	0.141754755	0.393537441	0.154760083	0.000286209	1360.1358.1356.1336.1330.1325.1297.1258.1245.1165.1048.814.322
Cre03.g149400.t1.p1	27.3.60	-3.015325295	-2.560776646	-5.715812752	-4.063669819	-5.914348249	-3.684463007	2.053240654	2.009572277	1.342483136	0.586152352	1.38860922	0.48540167	0.005187256	1360.1358.1355.1349.1344.1333.1309.323
Cre02.g097650.t1.p1	29.5.11.20	-0.082135655	0.207439269	0.165700621	0.254666334	0.220795266	0.220009528	0.096962171	0.153720196	0.18517915	0.18646638	0.230065444	0.250091333	0.004874429	1360.1359.1357.1354.1353.1328.1263.1140.1009.725.694.324
Cre07.g336950.t1.p1	2.2.2.02	-0.576337589	-0.117393029	-0.09988761	-0.103862649	-0.066555056	-0.023304639	0.282408066	0.117164041	0.136105611	0.12777499	0.100519095	0.089195725	0.0	1360.1359.1357.1350.1306.1296.1286.1253.1239.1176.1129.982.755.325
Cre10.g436550.t1.p1	1.5.3	-0.325911209	-2.011389724	-2.233464608	-2.302415328	-2.057635144	-1.424963545	0.209589476	0.514664434	0.51393181	0.448603008	0.530440602	0.231753426	0.0	1360.1358.1355.1349.1341.1275.1260.1246.1106.326
Cre03.g177050.t1.p1	35.2	-0.322014433	0.344700634	0.292606601	0.416777936	0.367555697	0.233452152	0.090110725	0.422362914	0.234190119	0.23503247	0.21539169	0.564985143	0.049801065	1360.1359.1357.1350.1306.1296.1234.1166.1039.996.871.763.327
Cre11.g481450.t1.p1	1.1.4	-0.019067429	-0.290483056	-0.30500261	-0.300709608	-0.316936213	-0.183870729	0.148854153	0.124694589	0.087531766	0.361854959	0.055194769	0.131634403	0.003633978	1360.1358.1356.1336.1330.1325.1297.1258.1240.1193.1037.805.723.328
Cre01.g047750.t1.p1	29.2.1.2.2.0518	-0.075488496	-0.379653026	-0.305185276	-0.281447988	-0.200889834	0.083527402	0.212172945	0.081687569	0.079196879	0.154012273	0.14267609	0.176373709	5.6e-13	1360.1358.1356.1351.1315.1269.1151.923.785.728.726.687.329
Cre09.g395050.t1.p1	35.2	-0.178731075	1.063698522	0.90061217	0.588247809	0.589547528	0.249566743	0.51155905	0.714159541	0.65764506	0.080645024	0.214361559	0.502409749	0.007789699	1360.1359.1357.1350.1347.1321.1288.1231.1183.1083.330
